ISO 8601 UTC,Timestamp (UTC-05:00),Value,Approval Level,Grade,Qualifiers
2018-05-05T01:30:00Z,5/4/2018 20:30,4.93,Approved,50,
2018-05-05T01:45:00Z,5/4/2018 20:45,4.93,Approved,50,
2018-05-05T02:00:00Z,5/4/2018 21:00,4.93,Approved,50,
2018-05-05T02:15:00Z,5/4/2018 21:15,4.92,Approved,50,
2018-05-05T02:30:00Z,5/4/2018 21:30,4.92,Approved,50,
2018-05-05T02:45:00Z,5/4/2018 21:45,4.91,Approved,50,
2018-05-05T03:00:00Z,5/4/2018 22:00,4.91,Approved,50,
2018-05-05T03:15:00Z,5/4/2018 22:15,4.91,Approved,50,
2018-05-05T03:30:00Z,5/4/2018 22:30,4.9,Approved,50,
2018-05-05T03:45:00Z,5/4/2018 22:45,4.9,Approved,50,
2018-05-05T04:00:00Z,5/4/2018 23:00,4.9,Approved,50,
2018-05-05T04:15:00Z,5/4/2018 23:15,4.89,Approved,50,
2018-05-05T04:30:00Z,5/4/2018 23:30,4.89,Approved,50,
2018-05-05T04:45:00Z,5/4/2018 23:45,4.88,Approved,50,
2018-05-05T05:00:00Z,5/5/2018 0:00,4.88,Approved,50,
2018-05-05T05:15:00Z,5/5/2018 0:15,4.88,Approved,50,
2018-05-05T05:30:00Z,5/5/2018 0:30,4.87,Approved,50,
2018-05-05T05:45:00Z,5/5/2018 0:45,4.87,Approved,50,
2018-05-05T06:00:00Z,5/5/2018 1:00,4.86,Approved,50,
2018-05-05T06:15:00Z,5/5/2018 1:15,4.86,Approved,50,
2018-05-05T06:30:00Z,5/5/2018 1:30,4.86,Approved,50,
2018-05-05T06:45:00Z,5/5/2018 1:45,4.85,Approved,50,
2018-05-05T07:00:00Z,5/5/2018 2:00,4.85,Approved,50,
2018-05-05T07:15:00Z,5/5/2018 2:15,4.84,Approved,50,
2018-05-05T07:30:00Z,5/5/2018 2:30,4.84,Approved,50,
2018-05-05T07:45:00Z,5/5/2018 2:45,4.84,Approved,50,
2018-05-05T08:00:00Z,5/5/2018 3:00,4.83,Approved,50,
2018-05-05T08:15:00Z,5/5/2018 3:15,4.83,Approved,50,
2018-05-05T08:30:00Z,5/5/2018 3:30,4.82,Approved,50,
2018-05-05T08:45:00Z,5/5/2018 3:45,4.82,Approved,50,
2018-05-05T09:00:00Z,5/5/2018 4:00,4.81,Approved,50,
2018-05-05T09:15:00Z,5/5/2018 4:15,4.81,Approved,50,
2018-05-05T09:30:00Z,5/5/2018 4:30,4.8,Approved,50,
2018-05-05T09:45:00Z,5/5/2018 4:45,4.8,Approved,50,
2018-05-05T10:00:00Z,5/5/2018 5:00,4.8,Approved,50,
2018-05-05T10:15:00Z,5/5/2018 5:15,4.79,Approved,50,
2018-05-05T10:30:00Z,5/5/2018 5:30,4.79,Approved,50,
2018-05-05T10:45:00Z,5/5/2018 5:45,4.78,Approved,50,
2018-05-05T11:00:00Z,5/5/2018 6:00,4.78,Approved,50,
2018-05-05T11:15:00Z,5/5/2018 6:15,4.77,Approved,50,
2018-05-05T11:30:00Z,5/5/2018 6:30,4.77,Approved,50,
2018-05-05T11:45:00Z,5/5/2018 6:45,4.76,Approved,50,
2018-05-05T12:00:00Z,5/5/2018 7:00,4.76,Approved,50,
2018-05-05T12:15:00Z,5/5/2018 7:15,4.75,Approved,50,
2018-05-05T12:30:00Z,5/5/2018 7:30,4.75,Approved,50,
2018-05-05T12:45:00Z,5/5/2018 7:45,4.74,Approved,50,
2018-05-05T13:00:00Z,5/5/2018 8:00,4.74,Approved,50,
2018-05-05T13:15:00Z,5/5/2018 8:15,4.73,Approved,50,
2018-05-05T13:30:00Z,5/5/2018 8:30,4.73,Approved,50,
2018-05-05T13:45:00Z,5/5/2018 8:45,4.72,Approved,50,
2018-05-05T14:00:00Z,5/5/2018 9:00,4.72,Approved,50,
2018-05-05T14:15:00Z,5/5/2018 9:15,4.72,Approved,50,
2018-05-05T14:30:00Z,5/5/2018 9:30,4.71,Approved,50,
2018-05-05T14:45:00Z,5/5/2018 9:45,4.71,Approved,50,
2018-05-05T15:00:00Z,5/5/2018 10:00,4.7,Approved,50,
2018-05-05T15:15:00Z,5/5/2018 10:15,4.7,Approved,50,
2018-05-05T15:30:00Z,5/5/2018 10:30,4.69,Approved,50,
2018-05-05T15:45:00Z,5/5/2018 10:45,4.69,Approved,50,
2018-05-05T16:00:00Z,5/5/2018 11:00,4.68,Approved,50,
2018-05-05T16:15:00Z,5/5/2018 11:15,4.68,Approved,50,
2018-05-05T16:30:00Z,5/5/2018 11:30,4.67,Approved,50,
2018-05-05T16:45:00Z,5/5/2018 11:45,4.66,Approved,50,
2018-05-05T17:15:00Z,5/5/2018 12:15,4.66,Approved,50,
2018-05-05T17:30:00Z,5/5/2018 12:30,4.66,Approved,50,
2018-05-05T17:45:00Z,5/5/2018 12:45,4.66,Approved,50,
2018-05-05T18:00:00Z,5/5/2018 13:00,4.65,Approved,50,
2018-05-05T18:15:00Z,5/5/2018 13:15,4.65,Approved,50,
2018-05-05T18:30:00Z,5/5/2018 13:30,4.65,Approved,50,
2018-05-05T18:45:00Z,5/5/2018 13:45,4.65,Approved,50,
2018-05-05T19:00:00Z,5/5/2018 14:00,4.64,Approved,50,
2018-05-05T19:15:00Z,5/5/2018 14:15,4.64,Approved,50,
2018-05-05T19:30:00Z,5/5/2018 14:30,4.64,Approved,50,
2018-05-05T19:45:00Z,5/5/2018 14:45,4.63,Approved,50,
2018-05-05T20:00:00Z,5/5/2018 15:00,4.63,Approved,50,
2018-05-05T20:15:00Z,5/5/2018 15:15,4.63,Approved,50,
2018-05-05T20:30:00Z,5/5/2018 15:30,4.62,Approved,50,
2018-05-05T20:45:00Z,5/5/2018 15:45,4.62,Approved,50,
2018-05-05T21:00:00Z,5/5/2018 16:00,4.62,Approved,50,
2018-05-05T21:15:00Z,5/5/2018 16:15,4.61,Approved,50,
2018-05-05T21:30:00Z,5/5/2018 16:30,4.61,Approved,50,
2018-05-05T21:45:00Z,5/5/2018 16:45,4.61,Approved,50,
2018-05-05T22:00:00Z,5/5/2018 17:00,4.6,Approved,50,
2018-05-05T22:15:00Z,5/5/2018 17:15,4.6,Approved,50,
2018-05-05T22:30:00Z,5/5/2018 17:30,4.6,Approved,50,
2018-05-05T22:45:00Z,5/5/2018 17:45,4.59,Approved,50,
2018-05-05T23:00:00Z,5/5/2018 18:00,4.59,Approved,50,
2018-05-05T23:15:00Z,5/5/2018 18:15,4.58,Approved,50,
2018-05-05T23:30:00Z,5/5/2018 18:30,4.58,Approved,50,
2018-05-05T23:45:00Z,5/5/2018 18:45,4.58,Approved,50,
2018-05-06T00:00:00Z,5/5/2018 19:00,4.57,Approved,50,
2018-05-06T00:15:00Z,5/5/2018 19:15,4.57,Approved,50,
2018-05-06T00:30:00Z,5/5/2018 19:30,4.56,Approved,50,
2018-05-06T00:45:00Z,5/5/2018 19:45,4.56,Approved,50,
2018-05-06T01:00:00Z,5/5/2018 20:00,4.56,Approved,50,
2018-05-06T01:15:00Z,5/5/2018 20:15,4.55,Approved,50,
2018-05-06T01:30:00Z,5/5/2018 20:30,4.55,Approved,50,
2018-05-06T01:45:00Z,5/5/2018 20:45,4.54,Approved,50,
2018-05-06T02:45:00Z,5/5/2018 21:45,4.52,Approved,50,
2018-05-06T03:00:00Z,5/5/2018 22:00,4.52,Approved,50,
2018-05-06T03:15:00Z,5/5/2018 22:15,4.51,Approved,50,
2018-05-06T03:30:00Z,5/5/2018 22:30,4.51,Approved,50,
2018-05-06T03:45:00Z,5/5/2018 22:45,4.51,Approved,50,
2018-05-06T04:00:00Z,5/5/2018 23:00,4.5,Approved,50,
2018-05-06T04:15:00Z,5/5/2018 23:15,4.5,Approved,50,
2018-05-06T04:30:00Z,5/5/2018 23:30,4.49,Approved,50,
2018-05-06T04:45:00Z,5/5/2018 23:45,4.49,Approved,50,
2018-05-06T05:00:00Z,5/6/2018 0:00,4.48,Approved,50,
2018-05-06T05:15:00Z,5/6/2018 0:15,4.48,Approved,50,
2018-05-06T05:30:00Z,5/6/2018 0:30,4.47,Approved,50,
2018-05-06T05:45:00Z,5/6/2018 0:45,4.47,Approved,50,
2018-05-06T06:00:00Z,5/6/2018 1:00,4.47,Approved,50,
2018-05-06T06:15:00Z,5/6/2018 1:15,4.46,Approved,50,
2018-05-06T06:30:00Z,5/6/2018 1:30,4.46,Approved,50,
2018-05-06T06:45:00Z,5/6/2018 1:45,4.45,Approved,50,
2018-05-06T07:00:00Z,5/6/2018 2:00,4.45,Approved,50,
2018-05-06T07:15:00Z,5/6/2018 2:15,4.45,Approved,50,
2018-05-06T07:30:00Z,5/6/2018 2:30,4.44,Approved,50,
2018-05-06T09:00:00Z,5/6/2018 4:00,4.42,Approved,50,
2018-05-06T09:15:00Z,5/6/2018 4:15,4.42,Approved,50,
2018-05-06T09:30:00Z,5/6/2018 4:30,4.42,Approved,50,
2018-05-06T09:45:00Z,5/6/2018 4:45,4.41,Approved,50,
2018-05-06T10:00:00Z,5/6/2018 5:00,4.41,Approved,50,
2018-05-06T10:15:00Z,5/6/2018 5:15,4.41,Approved,50,
2018-05-06T10:30:00Z,5/6/2018 5:30,4.4,Approved,50,
2018-05-06T10:45:00Z,5/6/2018 5:45,4.4,Approved,50,
2018-05-06T11:00:00Z,5/6/2018 6:00,4.4,Approved,50,
2018-05-06T11:15:00Z,5/6/2018 6:15,4.4,Approved,50,
2018-05-06T11:30:00Z,5/6/2018 6:30,4.39,Approved,50,
2018-05-06T11:45:00Z,5/6/2018 6:45,4.39,Approved,50,
2018-05-06T12:00:00Z,5/6/2018 7:00,4.39,Approved,50,
2018-05-06T12:15:00Z,5/6/2018 7:15,4.39,Approved,50,
2018-05-06T12:30:00Z,5/6/2018 7:30,4.38,Approved,50,
2018-05-06T12:45:00Z,5/6/2018 7:45,4.38,Approved,50,
2018-05-06T13:00:00Z,5/6/2018 8:00,4.38,Approved,50,
2018-05-06T13:15:00Z,5/6/2018 8:15,4.38,Approved,50,
2018-05-06T13:30:00Z,5/6/2018 8:30,4.37,Approved,50,
2018-05-06T13:45:00Z,5/6/2018 8:45,4.37,Approved,50,
2018-05-06T14:00:00Z,5/6/2018 9:00,4.37,Approved,50,
2018-05-06T14:15:00Z,5/6/2018 9:15,4.36,Approved,50,
2018-05-06T14:30:00Z,5/6/2018 9:30,4.36,Approved,50,
2018-05-06T14:45:00Z,5/6/2018 9:45,4.36,Approved,50,
2018-05-06T15:00:00Z,5/6/2018 10:00,4.35,Approved,50,
2018-05-06T15:15:00Z,5/6/2018 10:15,4.35,Approved,50,
2018-05-06T15:30:00Z,5/6/2018 10:30,4.35,Approved,50,
2018-05-06T15:45:00Z,5/6/2018 10:45,4.34,Approved,50,
2018-05-06T16:00:00Z,5/6/2018 11:00,4.34,Approved,50,
2018-05-06T16:15:00Z,5/6/2018 11:15,4.34,Approved,50,
2018-05-06T16:30:00Z,5/6/2018 11:30,4.33,Approved,50,
2018-05-06T16:45:00Z,5/6/2018 11:45,4.33,Approved,50,
2018-05-06T17:00:00Z,5/6/2018 12:00,4.33,Approved,50,
2018-05-06T17:15:00Z,5/6/2018 12:15,4.32,Approved,50,
2018-05-06T17:30:00Z,5/6/2018 12:30,4.32,Approved,50,
2018-05-06T17:45:00Z,5/6/2018 12:45,4.32,Approved,50,
2018-05-06T18:00:00Z,5/6/2018 13:00,4.31,Approved,50,
2018-05-06T18:15:00Z,5/6/2018 13:15,4.31,Approved,50,
2018-05-06T18:30:00Z,5/6/2018 13:30,4.3,Approved,50,
2018-05-06T18:45:00Z,5/6/2018 13:45,4.3,Approved,50,
2018-05-06T19:00:00Z,5/6/2018 14:00,4.3,Approved,50,
2018-05-06T19:15:00Z,5/6/2018 14:15,4.3,Approved,50,
2018-05-06T19:30:00Z,5/6/2018 14:30,4.29,Approved,50,
2018-05-06T19:45:00Z,5/6/2018 14:45,4.29,Approved,50,
2018-05-06T20:00:00Z,5/6/2018 15:00,4.28,Approved,50,
2018-05-06T20:15:00Z,5/6/2018 15:15,4.28,Approved,50,
2018-05-06T20:30:00Z,5/6/2018 15:30,4.28,Approved,50,
2018-05-06T20:45:00Z,5/6/2018 15:45,4.27,Approved,50,
2018-05-06T21:00:00Z,5/6/2018 16:00,4.27,Approved,50,
2018-05-06T21:15:00Z,5/6/2018 16:15,4.27,Approved,50,
2018-05-06T21:30:00Z,5/6/2018 16:30,4.26,Approved,50,
2018-05-06T21:45:00Z,5/6/2018 16:45,4.26,Approved,50,
2018-05-06T22:00:00Z,5/6/2018 17:00,4.26,Approved,50,
2018-05-06T22:15:00Z,5/6/2018 17:15,4.26,Approved,50,
2018-05-06T22:30:00Z,5/6/2018 17:30,4.25,Approved,50,
2018-05-06T22:45:00Z,5/6/2018 17:45,4.25,Approved,50,
2018-05-06T23:00:00Z,5/6/2018 18:00,4.25,Approved,50,
2018-05-06T23:15:00Z,5/6/2018 18:15,4.25,Approved,50,
2018-05-06T23:30:00Z,5/6/2018 18:30,4.25,Approved,50,
2018-05-06T23:45:00Z,5/6/2018 18:45,4.25,Approved,50,
2018-05-07T00:00:00Z,5/6/2018 19:00,4.25,Approved,50,
2018-05-07T00:15:00Z,5/6/2018 19:15,4.25,Approved,50,
2018-05-07T00:30:00Z,5/6/2018 19:30,4.25,Approved,50,
2018-05-07T00:45:00Z,5/6/2018 19:45,4.25,Approved,50,
2018-05-07T01:00:00Z,5/6/2018 20:00,4.25,Approved,50,
2018-05-07T01:15:00Z,5/6/2018 20:15,4.25,Approved,50,
2018-05-07T01:30:00Z,5/6/2018 20:30,4.25,Approved,50,
2018-05-07T01:45:00Z,5/6/2018 20:45,4.25,Approved,50,
2018-05-07T02:00:00Z,5/6/2018 21:00,4.25,Approved,50,
2018-05-07T02:15:00Z,5/6/2018 21:15,4.25,Approved,50,
2018-05-07T02:30:00Z,5/6/2018 21:30,4.25,Approved,50,
2018-05-07T02:45:00Z,5/6/2018 21:45,4.25,Approved,50,
2018-05-07T03:00:00Z,5/6/2018 22:00,4.25,Approved,50,
2018-05-07T03:15:00Z,5/6/2018 22:15,4.25,Approved,50,
2018-05-07T03:30:00Z,5/6/2018 22:30,4.25,Approved,50,
2018-05-07T03:45:00Z,5/6/2018 22:45,4.25,Approved,50,
2018-05-07T04:00:00Z,5/6/2018 23:00,4.24,Approved,50,
2018-05-07T04:15:00Z,5/6/2018 23:15,4.24,Approved,50,
2018-05-07T04:30:00Z,5/6/2018 23:30,4.24,Approved,50,
2018-05-07T04:45:00Z,5/6/2018 23:45,4.24,Approved,50,
2018-05-07T05:00:00Z,5/7/2018 0:00,4.24,Approved,50,
2018-05-07T05:15:00Z,5/7/2018 0:15,4.24,Approved,50,
2018-05-07T05:30:00Z,5/7/2018 0:30,4.24,Approved,50,
2018-05-07T05:45:00Z,5/7/2018 0:45,4.23,Approved,50,
2018-05-07T06:00:00Z,5/7/2018 1:00,4.23,Approved,50,
2018-05-07T06:15:00Z,5/7/2018 1:15,4.23,Approved,50,
2018-05-07T06:30:00Z,5/7/2018 1:30,4.23,Approved,50,
2018-05-07T06:45:00Z,5/7/2018 1:45,4.23,Approved,50,
2018-05-07T07:00:00Z,5/7/2018 2:00,4.23,Approved,50,
2018-05-07T07:15:00Z,5/7/2018 2:15,4.22,Approved,50,
2018-05-07T07:30:00Z,5/7/2018 2:30,4.22,Approved,50,
2018-05-07T07:45:00Z,5/7/2018 2:45,4.22,Approved,50,
2018-05-07T08:00:00Z,5/7/2018 3:00,4.21,Approved,50,
2018-05-07T08:15:00Z,5/7/2018 3:15,4.21,Approved,50,
2018-05-07T08:30:00Z,5/7/2018 3:30,4.21,Approved,50,
2018-05-07T08:45:00Z,5/7/2018 3:45,4.21,Approved,50,
2018-05-07T09:00:00Z,5/7/2018 4:00,4.21,Approved,50,
2018-05-07T09:15:00Z,5/7/2018 4:15,4.2,Approved,50,
2018-05-07T09:30:00Z,5/7/2018 4:30,4.2,Approved,50,
2018-05-07T09:45:00Z,5/7/2018 4:45,4.2,Approved,50,
2018-05-07T10:00:00Z,5/7/2018 5:00,4.2,Approved,50,
2018-05-07T10:15:00Z,5/7/2018 5:15,4.19,Approved,50,
2018-05-07T10:30:00Z,5/7/2018 5:30,4.19,Approved,50,
2018-05-07T10:45:00Z,5/7/2018 5:45,4.19,Approved,50,
2018-05-07T11:00:00Z,5/7/2018 6:00,4.19,Approved,50,
2018-05-07T11:15:00Z,5/7/2018 6:15,4.19,Approved,50,
2018-05-07T11:30:00Z,5/7/2018 6:30,4.18,Approved,50,
2018-05-07T11:45:00Z,5/7/2018 6:45,4.18,Approved,50,
2018-05-07T12:00:00Z,5/7/2018 7:00,4.18,Approved,50,
2018-05-07T12:15:00Z,5/7/2018 7:15,4.17,Approved,50,
2018-05-07T12:30:00Z,5/7/2018 7:30,4.17,Approved,50,
2018-05-07T12:45:00Z,5/7/2018 7:45,4.17,Approved,50,
2018-05-07T13:00:00Z,5/7/2018 8:00,4.17,Approved,50,
2018-05-07T13:15:00Z,5/7/2018 8:15,4.17,Approved,50,
2018-05-07T13:30:00Z,5/7/2018 8:30,4.17,Approved,50,
2018-05-07T13:45:00Z,5/7/2018 8:45,4.16,Approved,50,
2018-05-07T14:00:00Z,5/7/2018 9:00,4.16,Approved,50,
2018-05-07T14:15:00Z,5/7/2018 9:15,4.16,Approved,50,
2018-05-07T14:30:00Z,5/7/2018 9:30,4.16,Approved,50,
2018-05-07T14:45:00Z,5/7/2018 9:45,4.16,Approved,50,
2018-05-07T15:00:00Z,5/7/2018 10:00,4.15,Approved,50,
2018-05-07T15:15:00Z,5/7/2018 10:15,4.15,Approved,50,
2018-05-07T15:30:00Z,5/7/2018 10:30,4.15,Approved,50,
2018-05-07T15:45:00Z,5/7/2018 10:45,4.15,Approved,50,
2018-05-07T16:00:00Z,5/7/2018 11:00,4.15,Approved,50,
2018-05-07T16:15:00Z,5/7/2018 11:15,4.15,Approved,50,
2018-05-07T16:30:00Z,5/7/2018 11:30,4.15,Approved,50,
2018-05-07T16:45:00Z,5/7/2018 11:45,4.15,Approved,50,
2018-05-07T17:00:00Z,5/7/2018 12:00,4.14,Approved,50,
2018-05-07T17:15:00Z,5/7/2018 12:15,4.14,Approved,50,
2018-05-07T17:30:00Z,5/7/2018 12:30,4.14,Approved,50,
2018-05-07T17:45:00Z,5/7/2018 12:45,4.14,Approved,50,
2018-05-07T18:00:00Z,5/7/2018 13:00,4.14,Approved,50,
2018-05-07T18:15:00Z,5/7/2018 13:15,4.14,Approved,50,
2018-05-07T18:30:00Z,5/7/2018 13:30,4.14,Approved,50,
2018-05-07T18:45:00Z,5/7/2018 13:45,4.14,Approved,50,
2018-05-07T19:00:00Z,5/7/2018 14:00,4.14,Approved,50,
2018-05-07T19:15:00Z,5/7/2018 14:15,4.14,Approved,50,
2018-05-07T19:30:00Z,5/7/2018 14:30,4.14,Approved,50,
2018-05-07T19:45:00Z,5/7/2018 14:45,4.14,Approved,50,
2018-05-07T20:00:00Z,5/7/2018 15:00,4.14,Approved,50,
2018-05-07T20:15:00Z,5/7/2018 15:15,4.13,Approved,50,
2018-05-07T20:30:00Z,5/7/2018 15:30,4.13,Approved,50,
2018-05-07T20:45:00Z,5/7/2018 15:45,4.13,Approved,50,
2018-05-07T21:00:00Z,5/7/2018 16:00,4.13,Approved,50,
2018-05-07T21:15:00Z,5/7/2018 16:15,4.14,Approved,50,
2018-05-07T21:30:00Z,5/7/2018 16:30,4.14,Approved,50,
2018-05-07T21:45:00Z,5/7/2018 16:45,4.14,Approved,50,
2018-05-07T22:00:00Z,5/7/2018 17:00,4.14,Approved,50,
2018-05-07T22:15:00Z,5/7/2018 17:15,4.14,Approved,50,
2018-05-07T22:30:00Z,5/7/2018 17:30,4.14,Approved,50,
2018-05-07T22:45:00Z,5/7/2018 17:45,4.14,Approved,50,
2018-05-07T23:00:00Z,5/7/2018 18:00,4.14,Approved,50,
2018-05-07T23:15:00Z,5/7/2018 18:15,4.14,Approved,50,
2018-05-07T23:30:00Z,5/7/2018 18:30,4.15,Approved,50,
2018-05-07T23:45:00Z,5/7/2018 18:45,4.15,Approved,50,
2018-05-08T00:00:00Z,5/7/2018 19:00,4.15,Approved,50,
2018-05-08T00:15:00Z,5/7/2018 19:15,4.15,Approved,50,
2018-05-08T00:30:00Z,5/7/2018 19:30,4.16,Approved,50,
2018-05-08T00:45:00Z,5/7/2018 19:45,4.16,Approved,50,
2018-05-08T01:00:00Z,5/7/2018 20:00,4.17,Approved,50,
2018-05-08T01:15:00Z,5/7/2018 20:15,4.17,Approved,50,
2018-05-08T01:30:00Z,5/7/2018 20:30,4.17,Approved,50,
2018-05-08T01:45:00Z,5/7/2018 20:45,4.18,Approved,50,
2018-05-08T02:00:00Z,5/7/2018 21:00,4.19,Approved,50,
2018-05-08T02:15:00Z,5/7/2018 21:15,4.19,Approved,50,
2018-05-08T02:30:00Z,5/7/2018 21:30,4.2,Approved,50,
2018-05-08T02:45:00Z,5/7/2018 21:45,4.21,Approved,50,
2018-05-08T03:00:00Z,5/7/2018 22:00,4.22,Approved,50,
2018-05-08T03:15:00Z,5/7/2018 22:15,4.23,Approved,50,
2018-05-08T03:30:00Z,5/7/2018 22:30,4.24,Approved,50,
2018-05-08T03:45:00Z,5/7/2018 22:45,4.25,Approved,50,
2018-05-08T04:00:00Z,5/7/2018 23:00,4.26,Approved,50,
2018-05-08T04:15:00Z,5/7/2018 23:15,4.28,Approved,50,
2018-05-08T04:30:00Z,5/7/2018 23:30,4.29,Approved,50,
2018-05-08T04:45:00Z,5/7/2018 23:45,4.31,Approved,50,
2018-05-08T05:00:00Z,5/8/2018 0:00,4.33,Approved,50,
2018-05-08T05:15:00Z,5/8/2018 0:15,4.34,Approved,50,
2018-05-08T05:30:00Z,5/8/2018 0:30,4.37,Approved,50,
2018-05-08T05:45:00Z,5/8/2018 0:45,4.4,Approved,50,
2018-05-08T06:00:00Z,5/8/2018 1:00,4.42,Approved,50,
2018-05-08T06:15:00Z,5/8/2018 1:15,4.44,Approved,50,
2018-05-08T06:30:00Z,5/8/2018 1:30,4.48,Approved,50,
2018-05-08T06:45:00Z,5/8/2018 1:45,4.5,Approved,50,
2018-05-08T07:00:00Z,5/8/2018 2:00,4.53,Approved,50,
2018-05-08T07:15:00Z,5/8/2018 2:15,4.55,Approved,50,
2018-05-08T07:30:00Z,5/8/2018 2:30,4.59,Approved,50,
2018-05-08T07:45:00Z,5/8/2018 2:45,4.61,Approved,50,
2018-05-08T08:00:00Z,5/8/2018 3:00,4.65,Approved,50,
2018-05-08T08:15:00Z,5/8/2018 3:15,4.67,Approved,50,
2018-05-08T08:30:00Z,5/8/2018 3:30,4.7,Approved,50,
2018-05-08T08:45:00Z,5/8/2018 3:45,4.72,Approved,50,
2018-05-08T09:00:00Z,5/8/2018 4:00,4.76,Approved,50,
2018-05-08T09:15:00Z,5/8/2018 4:15,4.78,Approved,50,
2018-05-08T09:30:00Z,5/8/2018 4:30,4.8,Approved,50,
2018-05-08T09:45:00Z,5/8/2018 4:45,4.84,Approved,50,
2018-05-08T10:00:00Z,5/8/2018 5:00,4.86,Approved,50,
2018-05-08T10:15:00Z,5/8/2018 5:15,4.88,Approved,50,
2018-05-08T10:30:00Z,5/8/2018 5:30,4.91,Approved,50,
2018-05-08T10:45:00Z,5/8/2018 5:45,4.93,Approved,50,
2018-05-08T11:00:00Z,5/8/2018 6:00,4.95,Approved,50,
2018-05-08T11:15:00Z,5/8/2018 6:15,4.98,Approved,50,
2018-05-08T11:30:00Z,5/8/2018 6:30,5,Approved,50,
2018-05-08T11:45:00Z,5/8/2018 6:45,5.01,Approved,50,
2018-05-08T12:00:00Z,5/8/2018 7:00,5.05,Approved,50,
2018-05-08T12:15:00Z,5/8/2018 7:15,5.06,Approved,50,
2018-05-08T12:30:00Z,5/8/2018 7:30,5.08,Approved,50,
2018-05-08T12:45:00Z,5/8/2018 7:45,5.09,Approved,50,
2018-05-08T13:00:00Z,5/8/2018 8:00,5.11,Approved,50,
2018-05-08T13:15:00Z,5/8/2018 8:15,5.13,Approved,50,
2018-05-08T13:30:00Z,5/8/2018 8:30,5.15,Approved,50,
2018-05-08T13:45:00Z,5/8/2018 8:45,5.17,Approved,50,
2018-05-08T14:00:00Z,5/8/2018 9:00,5.21,Approved,50,
2018-05-08T14:15:00Z,5/8/2018 9:15,5.23,Approved,50,
2018-05-08T14:30:00Z,5/8/2018 9:30,5.24,Approved,50,
2018-05-08T14:45:00Z,5/8/2018 9:45,5.28,Approved,50,
2018-05-08T15:00:00Z,5/8/2018 10:00,5.3,Approved,50,
2018-05-08T15:15:00Z,5/8/2018 10:15,5.31,Approved,50,
2018-05-08T15:30:00Z,5/8/2018 10:30,5.35,Approved,50,
2018-05-08T15:45:00Z,5/8/2018 10:45,5.37,Approved,50,
2018-05-08T16:00:00Z,5/8/2018 11:00,5.39,Approved,50,
2018-05-08T16:15:00Z,5/8/2018 11:15,5.43,Approved,50,
2018-05-08T16:30:00Z,5/8/2018 11:30,5.44,Approved,50,
2018-05-08T16:45:00Z,5/8/2018 11:45,5.46,Approved,50,
2018-05-08T17:00:00Z,5/8/2018 12:00,5.5,Approved,50,
2018-05-08T17:15:00Z,5/8/2018 12:15,5.52,Approved,50,
2018-05-08T17:30:00Z,5/8/2018 12:30,5.56,Approved,50,
2018-05-08T17:45:00Z,5/8/2018 12:45,5.58,Approved,50,
2018-05-08T18:00:00Z,5/8/2018 13:00,5.6,Approved,50,
2018-05-08T18:15:00Z,5/8/2018 13:15,5.64,Approved,50,
2018-05-08T18:30:00Z,5/8/2018 13:30,5.65,Approved,50,
2018-05-08T18:45:00Z,5/8/2018 13:45,5.67,Approved,50,
2018-05-08T19:00:00Z,5/8/2018 14:00,5.71,Approved,50,
2018-05-08T19:15:00Z,5/8/2018 14:15,5.73,Approved,50,
2018-05-08T19:30:00Z,5/8/2018 14:30,5.75,Approved,50,
2018-05-08T19:45:00Z,5/8/2018 14:45,5.76,Approved,50,
2018-05-08T20:00:00Z,5/8/2018 15:00,5.79,Approved,50,
2018-05-08T20:15:00Z,5/8/2018 15:15,5.81,Approved,50,
2018-05-08T20:30:00Z,5/8/2018 15:30,5.83,Approved,50,
2018-05-08T20:45:00Z,5/8/2018 15:45,5.85,Approved,50,
2018-05-08T21:00:00Z,5/8/2018 16:00,5.87,Approved,50,
2018-05-08T21:15:00Z,5/8/2018 16:15,5.89,Approved,50,
2018-05-08T21:30:00Z,5/8/2018 16:30,5.9,Approved,50,
2018-05-08T21:45:00Z,5/8/2018 16:45,5.92,Approved,50,
2018-05-08T22:00:00Z,5/8/2018 17:00,5.94,Approved,50,
2018-05-08T22:15:00Z,5/8/2018 17:15,5.95,Approved,50,
2018-05-08T22:30:00Z,5/8/2018 17:30,5.96,Approved,50,
2018-05-08T22:45:00Z,5/8/2018 17:45,5.98,Approved,50,
2018-05-08T23:00:00Z,5/8/2018 18:00,5.99,Approved,50,
2018-05-08T23:15:00Z,5/8/2018 18:15,6,Approved,50,
2018-05-08T23:30:00Z,5/8/2018 18:30,6.01,Approved,50,
2018-05-08T23:45:00Z,5/8/2018 18:45,6.01,Approved,50,
2018-05-09T00:00:00Z,5/8/2018 19:00,6.02,Approved,50,
2018-05-09T00:15:00Z,5/8/2018 19:15,6.03,Approved,50,
2018-05-09T00:30:00Z,5/8/2018 19:30,6.03,Approved,50,
2018-05-09T00:45:00Z,5/8/2018 19:45,6.04,Approved,50,
2018-05-09T01:00:00Z,5/8/2018 20:00,6.04,Approved,50,
2018-05-09T01:15:00Z,5/8/2018 20:15,6.04,Approved,50,
2018-05-09T01:30:00Z,5/8/2018 20:30,6.04,Approved,50,
2018-05-09T01:45:00Z,5/8/2018 20:45,6.04,Approved,50,
