datetime,h,Q_rated,Q_computed
6/1/2015 0:00,26.79,439000,
6/1/2015 1:00,26.78,439000,436188.1949
6/1/2015 2:00,26.75,438000,433609.1328
6/1/2015 3:00,26.78,439000,438134.6427
6/1/2015 4:00,26.76,439000,434464.5024
6/1/2015 5:00,26.77,439000,441138.6174
6/1/2015 6:00,26.71,438000,431633.7581
6/1/2015 7:00,26.64,436000,429363.8191
6/1/2015 8:00,26.58,435000,428784.1383
6/1/2015 9:00,26.66,437000,439025.5828
6/1/2015 10:00,26.49,434000,421174.7107
6/1/2015 11:00,26.56,435000,436053.6114
6/1/2015 12:00,26.55,435000,428027.2992
6/1/2015 13:00,26.49,434000,427501.8764
6/1/2015 14:00,26.47,433000,429905.2018
6/1/2015 15:00,26.45,433000,430026.5661
6/1/2015 16:00,26.33,431000,421202.6902
6/1/2015 17:00,26.26,429000,422959.2721
6/1/2015 18:00,26.17,428000,420444.373
6/1/2015 19:00,26.19,428000,428293.6364
6/1/2015 20:00,26.02,425000,414375.7921
6/1/2015 21:00,25.85,422000,409271.7754
6/1/2015 22:00,25.92,423000,426184.1204
6/1/2015 23:00,25.95,424000,426100.4099
6/2/2015 0:00,25.83,422000,415256.1581
6/2/2015 1:00,25.87,422000,424357.8833
6/2/2015 2:00,25.83,422000,419920.1709
6/2/2015 3:00,25.75,420000,416017.2736
6/2/2015 4:00,25.71,420000,417035.1191
6/2/2015 5:00,25.57,417000,408834.1172
6/2/2015 6:00,25.51,416000,412410.3467
6/2/2015 7:00,25.48,416000,414244.5965
6/2/2015 8:00,25.34,413000,406308.6695
6/2/2015 9:00,25.34,413000,413748.63
6/2/2015 10:00,25.31,412000,412425.014
6/2/2015 11:00,25.28,412000,412429.6178
6/2/2015 12:00,25.21,411000,408261.017
6/2/2015 13:00,25.19,410000,411233.6564
6/2/2015 14:00,25.08,408000,404399.7254
6/2/2015 15:00,25.02,407000,405836.5987
6/2/2015 16:00,24.95,406000,404692.0148
6/2/2015 17:00,24.93,406000,407442.0482
6/2/2015 19:00,24.66,401000,388421.4271
6/2/2015 20:00,24.75,403000,408819.9804
6/2/2015 21:00,24.72,402000,405007.6322
6/2/2015 22:00,24.64,401000,399617.9161
6/2/2015 23:00,24.63,400000,403509.3436
6/3/2015 0:00,24.62,400000,404015.5248
6/3/2015 1:00,24.49,398000,394986.2643
6/3/2015 2:00,24.47,398000,400198.071
6/3/2015 3:00,24.48,398000,402785.4321
6/3/2015 4:00,24.4,397000,396935.4927
6/3/2015 5:00,24.34,395000,396293.0118
6/3/2015 6:00,24.26,394000,394147.9856
6/3/2015 7:00,24.27,394000,399198.9952
6/3/2015 8:00,24.23,394000,396403.9695
6/3/2015 9:00,24.11,391000,390185.4334
6/3/2015 10:00,24.05,390000,391626.1
6/3/2015 11:00,24.01,390000,392902.7344
6/3/2015 12:00,23.93,388000,389507.4944
6/3/2015 13:00,23.86,387000,388616.3253
6/3/2015 14:00,23.87,387000,393312.7181
6/3/2015 15:00,23.71,385000,382079.5627
6/3/2015 16:00,23.73,385000,391047.6979
6/3/2015 17:00,23.64,383000,385166.8367
6/3/2015 18:00,23.57,382000,384393.8374
6/3/2015 19:00,23.56,382000,387768.3032
6/3/2015 20:00,23.43,380000,379429.3235
6/3/2015 21:00,23.41,379000,384606.9422
6/3/2015 22:00,23.45,380000,389077.3494
6/3/2015 23:00,23.32,378000,378841.1456
6/4/2015 0:00,23.33,378000,385072.2915
6/4/2015 1:00,23.25,377000,379975.7207
6/4/2015 2:00,23.25,377000,383771.2547
6/4/2015 3:00,23.25,377000,384392.274
6/4/2015 4:00,23.19,376000,380185.856
6/4/2015 5:00,23.17,375000,381800.2903
6/4/2015 6:00,23.11,374000,378791.5603
6/4/2015 7:00,23.14,375000,383823.1411
6/4/2015 8:00,23.1,374000,380529.1834
6/4/2015 9:00,23.04,373000,377746.9999
6/4/2015 10:00,23.07,374000,383283.8084
6/4/2015 11:00,23.02,373000,378436.7131
6/4/2015 12:00,22.9,371000,372069.3536
6/4/2015 13:00,22.86,370000,375686.3981
6/4/2015 14:00,22.89,371000,380243.3664
6/4/2015 15:00,22.94,371000,383044.1086
6/4/2015 16:00,22.88,371000,376229.035
6/4/2015 17:00,22.74,368000,368745.3108
6/4/2015 18:00,22.8,369000,379986.1105
6/4/2015 19:00,22.75,368000,374701.6364
6/4/2015 20:00,22.74,368000,376253.3637
6/4/2015 21:00,22.69,367000,373794.7493
6/4/2015 22:00,22.71,368000,377210.7502
6/4/2015 23:00,22.68,367000,374835.6438
6/5/2015 0:00,22.67,367000,371965.5641
6/5/2015 1:00,22.68,367000,379353.3582
6/5/2015 2:00,22.61,366000,371828.7829
6/5/2015 3:00,22.55,365000,370399.0623
6/5/2015 4:00,22.54,365000,373081.7097
6/5/2015 5:00,22.51,364000,371620.3898
6/5/2015 6:00,22.52,365000,374129.2751
6/5/2015 7:00,22.51,364000,373394.0995
6/5/2015 8:00,22.58,366000,378544.8627
6/5/2015 9:00,22.57,365000,374811.243
6/5/2015 10:00,22.69,367000,382952.6476
6/5/2015 11:00,22.68,367000,376781.9705
6/5/2015 12:00,22.68,367000,376283.6191
6/5/2015 13:00,22.68,367000,376202.7092
6/5/2015 14:00,22.65,367000,373790.8199
6/5/2015 15:00,22.66,367000,376144.2057
6/5/2015 16:00,22.69,367000,378400.6343
6/5/2015 17:00,22.83,370000,385793.8478
6/5/2015 18:00,22.75,368000,374148.7604
6/5/2015 19:00,22.66,367000,370609.8687
6/5/2015 20:00,22.71,368000,378690.2122
6/5/2015 21:00,22.81,369000,383647.2818
6/5/2015 22:00,22.72,368000,372877.524
6/5/2015 23:00,22.74,368000,377469.9679
6/6/2015 0:00,22.82,370000,382620.9538
6/6/2015 1:00,22.86,370000,381979.0608
6/6/2015 2:00,22.84,370000,378065.4647
6/6/2015 3:00,22.86,370000,379717.7419
6/6/2015 4:00,22.94,371000,384402.4696
6/6/2015 5:00,22.98,372000,383269.343
6/6/2015 6:00,23.06,374000,386509.7866
6/6/2015 7:00,23.1,374000,385555.7099
6/6/2015 8:00,23.23,376000,391807.3619
6/6/2015 9:00,23.26,377000,387351.1663
6/6/2015 10:00,23.37,379000,392460.6328
6/6/2015 11:00,23.42,380000,390946.8709
6/6/2015 12:00,23.57,382000,397913.1311
6/6/2015 13:00,23.66,384000,396764.0798
6/6/2015 14:00,23.71,385000,395211.0405
6/6/2015 15:00,23.78,386000,396790.8185
6/6/2015 16:00,23.81,386000,394960.3757
6/6/2015 17:00,23.9,388000,399297.7708
6/6/2015 18:00,23.72,385000,382144.7737
6/6/2015 19:00,23.77,386000,393550.9873
6/6/2015 20:00,24.04,390000,410466.0219
6/6/2015 21:00,24.34,395000,418835.0363
6/6/2015 22:00,24.43,397000,409816.9306
6/6/2015 23:00,24.61,400000,416044.8496
6/7/2015 0:00,24.69,402000,412092.7095
6/7/2015 1:00,24.72,402000,409323.394
6/7/2015 2:00,24.84,404000,415332.2829
6/7/2015 3:00,25.09,409000,426798.7393
6/7/2015 4:00,25.23,411000,424041.2724
6/7/2015 5:00,25.22,411000,414714.0747
6/7/2015 6:00,25.34,413000,422451.6023
6/7/2015 7:00,25.42,414000,422167.0706
6/7/2015 8:00,25.37,414000,413585.9873
6/7/2015 9:00,25.56,417000,429613.8206
6/7/2015 10:00,25.49,416000,415125.2335
6/7/2015 11:00,25.69,419000,431413.0919
6/7/2015 12:00,25.77,421000,428495.3794
6/7/2015 13:00,25.82,422000,426448.8498
6/7/2015 14:00,25.79,421000,420310.9309
6/7/2015 15:00,25.94,424000,432875.2076
6/7/2015 16:00,26.02,425000,431773.8381
6/7/2015 17:00,26.12,427000,433323.0445
6/7/2015 18:00,26.24,429000,437227.5427
6/7/2015 19:00,26.08,426000,417218.8993
6/7/2015 20:00,26.2,429000,433453.4405
6/7/2015 21:00,26.18,428000,427331.4315
6/7/2015 22:00,26.29,430000,435691.2822
6/7/2015 23:00,26.17,428000,420279.1679
6/8/2015 0:00,26.36,431000,440689.0573
6/8/2015 1:00,26.43,433000,437056.9597
6/8/2015 2:00,26.57,435000,442958.2755
6/8/2015 3:00,26.51,434000,430221.5793
6/8/2015 4:00,26.63,436000,440956.7342
6/8/2015 5:00,26.87,441000,453011.5835
6/8/2015 6:00,26.91,441000,443537.0259
6/8/2015 7:00,27.07,444000,451375.2238
6/8/2015 8:00,27.04,444000,440374.8519
6/8/2015 9:00,27.15,446000,448630.8613
6/8/2015 10:00,27.21,447000,447538.6434
6/8/2015 11:00,27.34,449000,453327.541
6/8/2015 12:00,27.44,451000,453989.7302
6/8/2015 13:00,27.49,452000,451463.8123
6/8/2015 14:00,27.49,452000,447704.5612
6/8/2015 15:00,27.58,454000,454275.5682
6/8/2015 16:00,27.7,456000,458475.1923
6/8/2015 18:00,27.73,457000,453646.7395
6/8/2015 19:00,27.82,458000,458390.3949
6/8/2015 20:00,27.83,459000,453765.9854
6/8/2015 21:00,27.88,459000,456403.4301
6/8/2015 22:00,27.95,461000,459436.6397
6/8/2015 23:00,28.08,463000,464755.7008
6/9/2015 0:00,28.13,464000,461405.6393
6/9/2015 1:00,28.19,465000,462152.7871
6/9/2015 2:00,28.33,468000,469574.6663
6/9/2015 3:00,28.37,469000,464218.1549
6/9/2015 4:00,28.46,471000,468381.8004
6/9/2015 6:00,28.62,474000,475481.9417
6/9/2015 7:00,28.68,475000,470851.9158
6/9/2015 8:00,28.81,477000,476780.3978
6/9/2015 9:00,28.81,477000,468723.4543
6/9/2015 10:00,28.9,479000,474220.4266
6/9/2015 11:00,28.97,480000,475613.4754
6/9/2015 12:00,28.99,481000,472029.3913
6/9/2015 13:00,29.05,482000,475051.7711
6/9/2015 14:00,29.05,482000,471572.6995
6/9/2015 15:00,29.17,484000,480498.5077
6/9/2015 16:00,29.25,486000,480864.4941
6/9/2015 17:00,29.28,486000,477317.4944
6/9/2015 18:00,29.3,487000,477205.5583
6/9/2015 21:00,29.52,491000,492622.6566
6/9/2015 22:00,29.54,491000,482134.534
6/9/2015 23:00,29.56,492000,481403.8036
6/10/2015 0:00,29.66,494000,487427.4365
6/10/2015 1:00,29.61,493000,477338.1306
6/10/2015 3:00,29.76,496000,490910.5034
6/10/2015 4:00,29.88,498000,493791.5228
6/10/2015 5:00,29.92,499000,488481.8625
6/10/2015 6:00,29.95,500000,488037.9197
6/10/2015 7:00,29.92,499000,482650.1506
6/10/2015 8:00,30,501000,491130.7403
6/10/2015 9:00,30.03,501000,488901.3522
6/10/2015 10:00,30.07,502000,490230.6362
6/10/2015 11:00,30.07,502000,487474.2353
6/10/2015 12:00,30.08,502000,487740.2354
6/10/2015 13:00,30.07,502000,486448.6189
6/10/2015 14:00,30.13,503000,491724.2514
6/10/2015 15:00,30.13,503000,488543.5436
6/10/2015 16:00,30.06,502000,482249.5623
6/10/2015 17:00,30.03,501000,483074.5817
6/10/2015 18:00,30.09,502000,491345.7812
6/10/2015 19:00,30.12,503000,490081.4137
6/10/2015 20:00,29.99,500000,477289.4013
6/10/2015 21:00,30.07,502000,490460.4068
6/10/2015 22:00,30.05,501000,486017.8756
6/10/2015 23:00,29.97,500000,479319.6031
6/11/2015 0:00,29.98,500000,490632.9687
6/11/2015 1:00,29.99,500000,487015.8454
6/11/2015 2:00,29.92,499000,479411.4393
6/11/2015 3:00,29.91,499000,482902.098
6/11/2015 4:00,29.89,498000,482615.5202
6/11/2015 5:00,29.83,497000,478770.3846
6/11/2015 6:00,29.76,496000,475891.4166
6/11/2015 7:00,29.76,496000,480954.1009
6/11/2015 8:00,29.63,493000,471087.9132
6/11/2015 9:00,29.63,493000,478366.1356
6/11/2015 10:00,29.59,492000,476134.4478
6/11/2015 11:00,29.52,491000,473077.0279
6/11/2015 12:00,29.48,490000,473778.1967
6/11/2015 13:00,29.37,488000,467699.7967
6/11/2015 14:00,29.37,488000,474421.876
6/11/2015 15:00,29.27,486000,467148.3592
6/11/2015 16:00,29.23,485000,470094.8189
6/11/2015 17:00,29.13,483000,464525.064
6/11/2015 18:00,29.16,484000,472912.9255
6/11/2015 19:00,29.03,482000,462024.3148
6/11/2015 20:00,28.98,481000,464835.1269
6/11/2015 21:00,28.88,479000,460471.1582
6/11/2015 22:00,28.84,478000,463390.8394
6/11/2015 23:00,28.69,475000,454222.8553
6/12/2015 0:00,28.61,473000,457063.978
6/12/2015 1:00,28.57,473000,459368.125
6/12/2015 2:00,28.48,471000,455115.7224
6/12/2015 3:00,28.41,470000,455321.7186
6/12/2015 4:00,28.28,467000,449517.6848
6/12/2015 5:00,28.17,465000,448279.6098
6/12/2015 6:00,28.15,465000,453459.9134
6/12/2015 7:00,28.09,464000,451591.246
6/12/2015 8:00,27.93,460000,442117.3807
6/12/2015 9:00,27.85,459000,445419.8757
6/12/2015 10:00,27.76,457000,443652.184
6/12/2015 11:00,27.67,456000,442272.4297
6/12/2015 12:00,27.55,453000,438835.4733
6/12/2015 13:00,27.43,451000,436731.3328
6/12/2015 14:00,27.38,450000,440390.4911
6/12/2015 15:00,27.23,447000,432166.0275
6/12/2015 16:00,27.11,445000,431663.9718
6/12/2015 17:00,27.13,446000,441001.2759
6/12/2015 18:00,27,443000,431309.1134
6/12/2015 19:00,26.86,441000,426670.9988
6/12/2015 20:00,26.83,440000,433585.7155
6/12/2015 21:00,26.71,438000,426387.627
6/12/2015 22:00,26.64,436000,428459.2008
6/12/2015 23:00,26.58,435000,428628.6049
6/13/2015 0:00,26.45,433000,422481.5718
6/13/2015 1:00,26.4,432000,425915.7564
6/13/2015 2:00,26.31,430000,422584.2195
6/13/2015 3:00,26.21,429000,420282.6799
6/13/2015 4:00,26.1,427000,418021.0483
6/13/2015 5:00,26.07,426000,422279.2282
6/13/2015 6:00,25.98,424000,418649.7793
6/13/2015 7:00,25.91,423000,417641.3841
6/13/2015 8:00,25.86,422000,419142.764
6/13/2015 9:00,25.78,421000,415618.7588
6/13/2015 10:00,25.76,421000,419257.1863
6/13/2015 11:00,25.65,419000,412447.7729
6/13/2015 12:00,25.6,418000,414595.2414
6/13/2015 13:00,25.48,416000,408459.4104
6/13/2015 14:00,25.49,416000,420867.3812
6/13/2015 15:00,25.38,414000,409532.9448
6/13/2015 16:00,25.36,413000,412664.6944
6/13/2015 18:00,25.32,413000,411903.4372
6/13/2015 19:00,25.29,412000,412483.6877
6/13/2015 20:00,25.26,411000,411624.3325
6/13/2015 21:00,25.21,411000,409902.2055
6/13/2015 22:00,25.17,410000,410148.0447
6/13/2015 23:00,25.19,410000,413683.7779
6/14/2015 0:00,25.13,409000,408718.1692
6/14/2015 1:00,25.13,409000,411649.7821
6/14/2015 2:00,25.06,408000,406976.1261
6/14/2015 3:00,25.1,409000,413619.7456
6/14/2015 4:00,25.13,409000,414053.1453
6/14/2015 5:00,25.12,409000,411866.3216
6/14/2015 6:00,25.16,410000,415165.0127
6/14/2015 7:00,25.18,410000,414375.502
6/14/2015 8:00,25.23,411000,416952.2079
6/14/2015 9:00,25.26,411000,416221.0506
6/14/2015 10:00,25.32,413000,418930.0163
6/14/2015 11:00,25.4,414000,421933.7196
6/14/2015 12:00,25.56,417000,428894.2236
6/14/2015 13:00,25.64,418000,425923.6523
6/14/2015 15:00,25.84,422000,435583.9616
6/14/2015 16:00,25.91,423000,429825.3337
6/14/2015 17:00,26.12,427000,440235.6261
6/14/2015 19:00,26.32,431000,443913.7279
6/14/2015 20:00,26.46,433000,442682.7746
6/14/2015 21:00,26.59,436000,443043.219
6/14/2015 22:00,26.71,438000,444132.949
6/14/2015 23:00,26.8,439000,443894.5604
6/15/2015 0:00,26.87,441000,443094.9805
6/15/2015 1:00,27.07,444000,453924.1772
6/15/2015 2:00,27.12,445000,446816.2639
6/15/2015 3:00,27.26,448000,453279.3459
6/15/2015 4:00,27.38,450000,454232.3907
6/15/2015 5:00,27.52,453000,457801.8781
6/15/2015 6:00,27.62,455000,456463.6796
6/15/2015 7:00,27.76,457000,461310.1117
6/15/2015 8:00,27.82,458000,457426.776
6/15/2015 9:00,28,462000,467197.9522
6/15/2015 10:00,28.1,464000,464170.5759
6/15/2015 11:00,28.23,466000,468128.6736
6/15/2015 12:00,28.34,468000,468495.2309
6/15/2015 13:00,28.39,469000,465345.8266
6/15/2015 15:00,28.64,474000,480550.5856
6/15/2015 16:00,28.61,473000,465129.6847
6/15/2015 17:00,28.8,477000,478912.921
6/15/2015 18:00,28.82,477000,471262.8098
6/15/2015 20:00,29,481000,482016.7078
6/15/2015 21:00,29.06,482000,476910.0041
6/15/2015 22:00,29.23,485000,486079.5724
6/15/2015 23:00,29.26,486000,477899.2239
6/16/2015 0:00,29.33,487000,480282.996
6/16/2015 1:00,29.46,490000,486942.3573
6/16/2015 2:00,29.6,493000,489849.5759
6/16/2015 3:00,29.6,493000,481290.8898
6/16/2015 4:00,29.76,496000,492768.4229
6/16/2015 5:00,29.8,497000,487332.8766
6/16/2015 6:00,29.92,499000,493087.2712
6/16/2015 7:00,29.98,500000,491594.191
6/16/2015 9:00,30.12,503000,497546.0264
6/16/2015 10:00,30.31,507000,505083.4861
6/16/2015 11:00,30.36,508000,497336.3931
6/16/2015 12:00,30.41,509000,496658.9712
6/16/2015 14:00,30.61,513000,508960.0841
6/16/2015 15:00,30.66,514000,502094.8456
6/16/2015 16:00,30.69,514000,500183.5374
6/16/2015 17:00,30.73,515000,500867.168
6/16/2015 18:00,30.88,518000,509972.6516
6/16/2015 19:00,30.88,518000,501664.8238
6/16/2015 20:00,31.02,521000,512097.1739
6/16/2015 21:00,31.05,522000,506123.3161
6/16/2015 22:00,31.19,524000,515211.4064
6/16/2015 23:00,31.24,525000,510963.1146
6/17/2015 0:00,31.4,529000,519823.6107
6/17/2015 1:00,31.51,531000,519399.4341
6/17/2015 2:00,31.56,532000,515884.3778
6/17/2015 3:00,31.68,534000,521644.1207
6/17/2015 4:00,31.73,535000,518616.214
6/17/2015 5:00,31.88,539000,527236.3257
6/17/2015 6:00,31.95,540000,523774.8814
6/17/2015 7:00,32.02,541000,524170.0906
6/17/2015 8:00,32.06,542000,523028.4572
6/17/2015 9:00,32.09,543000,522648.4972
6/17/2015 10:00,32.1,543000,520768.7653
6/17/2015 11:00,32.17,545000,525680.9611
6/17/2015 12:00,32.08,543000,514170.6756
6/17/2015 13:00,32.22,545000,529974.0486
6/17/2015 14:00,32.31,547000,531061.98
6/17/2015 15:00,32.45,550000,536144.8714
6/17/2015 16:00,32.4,549000,523494.2788
6/17/2015 17:00,32.48,551000,531005.7125
6/17/2015 18:00,32.6,554000,537051.0239
6/17/2015 19:00,32.66,555000,534748.8787
6/17/2015 20:00,32.64,554000,528473.6473
6/17/2015 21:00,32.64,554000,528597.8833
6/17/2015 22:00,32.78,557000,540957.643
6/17/2015 23:00,32.88,559000,540896.664
6/18/2015 0:00,32.9,560000,536603.6618
6/18/2015 1:00,32.93,560000,535966.9355
6/18/2015 2:00,32.9,560000,531615.1583
6/18/2015 3:00,33.03,562000,543788.4457
6/18/2015 4:00,32.94,561000,529113.8457
6/18/2015 5:00,32.93,560000,524957.6197
6/18/2015 6:00,33.15,565000,551581.7646
6/18/2015 7:00,33.32,569000,554300.9872
6/18/2015 8:00,33.28,568000,538830.4742
6/18/2015 9:00,33.24,567000,535517.0091
6/18/2015 10:00,33.33,569000,546321.4681
6/18/2015 11:00,33.29,568000,537558.2013
6/18/2015 13:00,33.53,573000,560320.5156
6/18/2015 14:00,33.57,574000,549744.3827
6/18/2015 17:00,33.79,579000,564440.8995
6/18/2015 18:00,33.86,580000,557800.6588
6/18/2015 20:00,33.89,581000,553186.668
6/18/2015 21:00,33.96,582000,557215.9054
6/18/2015 22:00,34.04,584000,558914.5249
6/18/2015 23:00,34.09,585000,558099.5797
6/19/2015 0:00,34.18,587000,562378.2406
6/19/2015 1:00,34.21,588000,558535.4422
6/19/2015 3:00,34.34,591000,567910.4261
6/19/2015 4:00,34.39,592000,563927.3184
6/19/2015 5:00,34.52,595000,570728.2333
6/19/2015 7:00,34.69,598000,577540.8811
6/19/2015 8:00,34.77,600000,573758.6127
6/19/2015 9:00,34.88,602000,576453.4567
6/19/2015 10:00,35.01,605000,580103.2044
6/19/2015 11:00,35.14,609000,583364.9155
6/19/2015 12:00,35.34,614000,591134.679
6/19/2015 13:00,35.47,618000,590197.7722
6/19/2015 14:00,35.46,617000,578810.6114
6/19/2015 15:00,35.55,620000,585255.2746
6/19/2015 16:00,35.61,621000,585431.1856
6/19/2015 17:00,35.66,623000,585567.4796
6/19/2015 18:00,35.76,625000,590926.6645
6/19/2015 19:00,35.74,625000,582377.5936
6/19/2015 20:00,35.89,629000,596038.3848
6/19/2015 21:00,35.88,629000,577659.8467
6/19/2015 22:00,35.86,628000,581720.6992
6/19/2015 23:00,36.1,634000,605998.0073
6/20/2015 0:00,36.14,636000,594996.219
6/20/2015 1:00,36.1,634000,586978.6013
6/20/2015 2:00,36.21,638000,598371.7314
6/20/2015 4:00,36.28,640000,598223.1608
6/20/2015 5:00,36.24,638000,588951.2049
6/20/2015 8:00,36.3,640000,596232.4982
6/20/2015 10:00,36.33,641000,596114.5061
6/20/2015 11:00,36.42,643000,601268.9275
6/20/2015 13:00,36.38,642000,592266.3849
6/20/2015 14:00,36.48,645000,602731.143
6/20/2015 15:00,36.48,645000,596660.9899
6/20/2015 16:00,36.62,649000,608215.0715
6/20/2015 17:00,36.58,648000,595822.4403
6/20/2015 18:00,36.64,649000,603408.9654
6/20/2015 19:00,36.58,648000,592612.2724
6/20/2015 20:00,36.63,649000,602155.1064
6/20/2015 21:00,36.66,650000,601952.0113
6/20/2015 22:00,36.63,649000,595826.6169
6/20/2015 23:00,36.58,648000,591708.7204
6/21/2015 0:00,36.58,648000,596237.3688
6/21/2015 1:00,36.84,655000,627826.4702
6/21/2015 2:00,36.78,653000,597693.3187
6/21/2015 3:00,36.8,654000,602117.8969
6/21/2015 5:00,36.81,654000,609028.1179
6/21/2015 6:00,36.87,656000,609557.1655
6/21/2015 7:00,36.78,653000,589283.7332
6/21/2015 8:00,36.73,652000,592039.5706
6/21/2015 9:00,36.67,650000,589801.8465
6/21/2015 10:00,36.68,650000,597712.7989
6/21/2015 11:00,36.94,658000,630773.9127
6/21/2015 12:00,36.87,656000,598743.9171
6/21/2015 13:00,36.91,657000,605730.3978
6/21/2015 14:00,36.79,653000,585887.7317
6/21/2015 15:00,36.85,655000,605176.0046
6/21/2015 16:00,36.82,654000,596136.087
6/21/2015 17:00,36.85,655000,604853.6114
6/21/2015 18:00,36.7,651000,579756.1028
6/21/2015 19:00,36.66,650000,589991.3313
6/21/2015 20:00,36.72,651000,604692.4951
6/21/2015 21:00,36.76,653000,605388.0814
6/21/2015 22:00,36.69,651000,592199.6038
6/21/2015 23:00,36.67,650000,594837.2786
6/22/2015 0:00,36.6,648000,589251.7646
6/22/2015 1:00,36.6,648000,595988.0633
6/22/2015 2:00,36.71,651000,610531.8096
6/22/2015 3:00,36.64,649000,590589.5251
6/22/2015 5:00,36.47,645000,579488.4966
6/22/2015 7:00,36.54,647000,599528.6964
6/22/2015 8:00,36.53,646000,596132.1056
6/22/2015 9:00,36.45,644000,588092.6795
6/22/2015 10:00,36.45,644000,593594.1049
6/22/2015 11:00,36.5,646000,599372.9967
6/22/2015 12:00,36.41,643000,587521.9933
6/22/2015 13:00,36.4,643000,592095.8024
6/22/2015 14:00,36.35,641000,588784.2515
6/22/2015 15:00,36.39,643000,596241.547
6/22/2015 16:00,36.39,643000,594198.3852
6/22/2015 17:00,36.37,642000,592131.9801
6/22/2015 18:00,36.33,641000,589079.6717
6/22/2015 19:00,36.26,639000,585494.4789
6/22/2015 20:00,36.39,643000,602089.3389
6/22/2015 21:00,36.25,639000,581506.2788
6/22/2015 22:00,36.23,638000,587797.4107
6/22/2015 23:00,36.37,642000,603570.5967
6/23/2015 0:00,36.35,641000,592563.9707
6/23/2015 1:00,36.26,639000,584795.9547
6/23/2015 2:00,36.37,642000,600361.141
6/23/2015 3:00,36.37,642000,594605.1968
6/23/2015 4:00,36.4,643000,596069.4606
6/23/2015 5:00,36.41,643000,595184.3269
6/23/2015 6:00,36.4,643000,593509.4843
6/23/2015 10:00,36.6,648000,612537.7831
6/23/2015 11:00,36.55,647000,595467.1466
6/23/2015 12:00,36.48,645000,589895.9209
6/23/2015 13:00,36.56,647000,601520.98
6/23/2015 14:00,36.5,646000,592048.5067
6/23/2015 15:00,36.58,648000,602264.9605
6/23/2015 16:00,36.54,647000,594790.2172
6/23/2015 17:00,36.67,650000,609495.5774
6/23/2015 18:00,36.58,648000,589305.5823
6/23/2015 19:00,36.57,647000,594943.9953
6/23/2015 20:00,36.64,649000,603804.6942
6/23/2015 21:00,36.61,648000,595974.6081
6/23/2015 22:00,36.6,648000,596555.9082
6/23/2015 23:00,36.66,650000,603739.4098
6/24/2015 0:00,36.65,650000,598557.034
6/24/2015 2:00,36.64,649000,588792.3533
6/24/2015 3:00,36.65,650000,605479.6988
6/24/2015 4:00,36.61,648000,594244.2967
6/24/2015 5:00,36.65,650000,602307.9711
6/24/2015 6:00,36.67,650000,601579.848
6/24/2015 7:00,36.73,652000,606806.8849
6/24/2015 8:00,36.66,650000,590081.95
6/24/2015 9:00,36.6,648000,590318.5675
6/24/2015 10:00,36.7,651000,607581.532
6/24/2015 11:00,36.6,648000,588720.2377
6/24/2015 13:00,36.61,648000,596738.3934
6/24/2015 15:00,36.58,648000,594283.3176
6/24/2015 17:00,36.51,646000,590203.718
6/24/2015 18:00,36.51,646000,594887.653
6/24/2015 19:00,36.4,643000,585186.6527
6/24/2015 20:00,36.52,646000,603417.5944
6/24/2015 21:00,36.43,644000,589317.3464
6/24/2015 22:00,36.41,643000,590825.6126
6/24/2015 23:00,36.37,642000,590158.0923
6/25/2015 0:00,36.31,640000,586202.0983
6/25/2015 3:00,36.24,638000,584762.9742
6/25/2015 4:00,36.34,641000,599350.7532
6/25/2015 5:00,36.27,639000,587582.6702
6/25/2015 7:00,36.23,638000,586803.9241
6/25/2015 9:00,36.18,637000,585309.0391
6/25/2015 10:00,36.21,638000,592320.433
6/25/2015 11:00,36.18,637000,587556.389
6/25/2015 12:00,36.14,636000,585541.6605
6/25/2015 13:00,36.14,636000,588618.7517
6/25/2015 14:00,36.08,634000,583556.9155
6/25/2015 15:00,36.02,633000,581730.4276
6/25/2015 16:00,36.09,634000,592465.9092
6/25/2015 17:00,35.94,630000,575320.1753
6/25/2015 18:00,35.96,631000,585381.7782
6/25/2015 19:00,35.92,630000,581925.4381
6/25/2015 20:00,36.02,633000,594092.6642
6/25/2015 21:00,35.99,632000,585183.792
6/25/2015 22:00,35.91,629000,579115.4033
6/25/2015 23:00,36,632000,592624.9464
6/26/2015 0:00,36.08,634000,594896.9031
6/26/2015 1:00,36.11,635000,592610.6934
6/26/2015 2:00,36.02,633000,580576.0363
6/26/2015 3:00,36.07,634000,590641.1284
6/26/2015 4:00,36.01,632000,582874.4548
6/26/2015 5:00,35.99,632000,583536.7823
6/26/2015 6:00,36,632000,594867.4813
6/26/2015 7:00,36.04,633000,591514.0769
6/26/2015 8:00,36.12,635000,596083.8373
6/26/2015 9:00,36.18,637000,595719.3112
6/26/2015 10:00,36.16,636000,589352.17
6/26/2015 11:00,36.11,635000,584712.9064
6/26/2015 12:00,36.04,633000,580692.8138
6/26/2015 13:00,36.08,634000,590224.3186
6/26/2015 14:00,36.01,632000,582136.2688
6/26/2015 15:00,36.07,634000,591552.8859
6/26/2015 16:00,36,632000,582210.5982
6/26/2015 17:00,36.02,633000,587538.5817
6/26/2015 18:00,35.96,631000,581585.1199
6/26/2015 19:00,35.94,630000,583521.8194
6/26/2015 20:00,35.94,630000,585210.1927
6/26/2015 21:00,35.91,629000,582316.3834
6/26/2015 22:00,35.89,629000,582947.3828
